Date;Location;Total Cases;Total Deaths;Total Recovered
8/31/2021;Lampung;46666;3503;39265
8/31/2021;Maluku;14309;251;13676
8/31/2021;Maluku Utara;11790;298;11059
8/31/2021;Nusa Tenggara Barat;25851;724;24058
8/31/2021;Nusa Tenggara Timur;59449;1189;55015
8/31/2021;Papua;32276;512;19648
8/31/2021;Papua Barat;22215;345;21638
8/31/2021;Riau;123555;3708;114572
8/31/2021;Sulawesi Barat;11556;298;10257
8/31/2021;Sulawesi Selatan;104638;2015;97151
8/31/2021;Sulawesi Tengah;42521;1357;35621
8/31/2021;Sulawesi Tenggara;19653;483;17547
8/31/2021;Sulawesi Utara;32320;952;28871
8/31/2021;Sumatera Barat;86714;1985;79282
8/31/2021;Sumatera Selatan;57969;2888;52828
8/31/2021;Sumatera Utara;96307;2385;72950
09/01/21;Aceh;33246;1489;25082
09/01/21;Bali;107233;3528;97118
09/01/21;Banten;129187;2621;123577
09/01/21;Bengkulu;22496;441;20505
09/01/21;DKI Jakarta;851256;13320;831278
09/01/21;Daerah Istimewa Yogyakarta;150388;4876;133795
09/01/21;Gorontalo;11241;427;10065
09/01/21;Indonesia;4100138;133676;3776891
09/01/21;Jambi;28288;706;25392
09/01/21;Jawa Barat;692178;13529;657675
09/01/21;Jawa Tengah;470278;28567;416677
09/01/21;Jawa Timur;384343;28335;345721
09/01/21;Kalimantan Barat;36292;964;34568
09/01/21;Kalimantan Selatan;66171;2169;58698
09/01/21;Kalimantan Tengah;43486;1305;38097
09/01/21;Kalimantan Timur;151235;5094;139580
09/01/21;Kalimantan Utara;32281;692;27628
09/01/21;Kepulauan Bangka Belitung;47400;1239;42240
09/01/21;Kepulauan Riau;52286;1644;49432
09/01/21;Lampung;46845;3527;39740
09/01/21;Maluku;14326;253;13688
